RightHandPosX,RightHandPosY,RightHandPosZ,RightShoulderPosX,RightShoulderPosY,RightShoulderPosZ,RightAnklePosX,RightAnklePosY,RightAnklePosZ
-0.7342212,1.286207,3.057512,-0.2043658,1.050615,3.056829,-0.1076747,-0.2103344,3.087022
-0.7342212,1.286207,3.057512,-0.2043658,1.050615,3.056829,-0.1076747,-0.2103344,3.087022
-0.7342212,1.286207,3.057512,-0.2043658,1.050615,3.056829,-0.1076747,-0.2103344,3.087022
-0.7342212,1.286207,3.057512,-0.2043658,1.050615,3.056829,-0.1076747,-0.2103344,3.087022
-0.7342212,1.286207,3.057512,-0.2043658,1.050615,3.056829,-0.1076747,-0.2103344,3.087022
-0.7401022,1.287845,3.053719,-0.2064792,1.051179,3.057477,-0.1074922,-0.2096692,3.084692
-0.7401022,1.287845,3.053719,-0.2064792,1.051179,3.057477,-0.1074922,-0.2096692,3.084692
-0.7401022,1.287845,3.053719,-0.2064792,1.051179,3.057477,-0.1074922,-0.2096692,3.084692
-0.7401022,1.287845,3.053719,-0.2064792,1.051179,3.057477,-0.1074922,-0.2096692,3.084692
-0.740401,1.287488,3.052511,-0.2067461,1.051205,3.057542,-0.107248,-0.2092863,3.083985
-0.740401,1.287488,3.052511,-0.2067461,1.051205,3.057542,-0.107248,-0.2092863,3.083985
-0.740401,1.287488,3.052511,-0.2067461,1.051205,3.057542,-0.107248,-0.2092863,3.083985
-0.740401,1.287488,3.052511,-0.2067461,1.051205,3.057542,-0.107248,-0.2092863,3.083985
-0.740401,1.287488,3.052511,-0.2067461,1.051205,3.057542,-0.107248,-0.2092863,3.083985
-0.7404991,1.287311,3.052075,-0.206874,1.051198,3.057573,-0.107132,-0.2091694,3.08369
-0.7404991,1.287311,3.052075,-0.206874,1.051198,3.057573,-0.107132,-0.2091694,3.08369
-0.7404991,1.287311,3.052075,-0.206874,1.051198,3.057573,-0.107132,-0.2091694,3.08369
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7404891,1.287146,3.051772,-0.2069192,1.051193,3.057584,-0.1070638,-0.2091284,3.083568
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7390774,1.285182,3.050146,-0.2059153,1.050884,3.058083,-0.1059124,-0.2099514,3.082915
-0.7368811,1.284723,3.056676,-0.2018522,1.05039,3.060412,-0.1038261,-0.211689,3.082737
-0.7368811,1.284723,3.056676,-0.2018522,1.05039,3.060412,-0.1038261,-0.211689,3.082737
-0.7367265,1.284488,3.058002,-0.1998867,1.049883,3.061745,-0.1031242,-0.212585,3.083286
-0.7367265,1.284488,3.058002,-0.1998867,1.049883,3.061745,-0.1031242,-0.212585,3.083286
-0.7367265,1.284488,3.058002,-0.1998867,1.049883,3.061745,-0.1031242,-0.212585,3.083286
-0.7367265,1.284488,3.058002,-0.1998867,1.049883,3.061745,-0.1031242,-0.212585,3.083286
-0.7367265,1.284488,3.058002,-0.1998867,1.049883,3.061745,-0.1031242,-0.212585,3.083286
-0.7367265,1.284488,3.058002,-0.1998867,1.049883,3.061745,-0.1031242,-0.212585,3.083286
-0.7343041,1.273677,3.062761,-0.1959549,1.048484,3.064424,-0.1019905,-0.2139726,3.084057
-0.7343041,1.273677,3.062761,-0.1959549,1.048484,3.064424,-0.1019905,-0.2139726,3.084057
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7331825,1.266225,3.064438,-0.1942964,1.047825,3.065691,-0.1015833,-0.2144537,3.084287
-0.7341744,1.22715,3.061076,-0.1916478,1.046505,3.068731,-0.1056837,-0.2160304,3.084731
-0.7341744,1.22715,3.061076,-0.1916478,1.046505,3.068731,-0.1056837,-0.2160304,3.084731
-0.7341744,1.22715,3.061076,-0.1916478,1.046505,3.068731,-0.1056837,-0.2160304,3.084731
-0.7359063,1.214639,3.059315,-0.1913861,1.046149,3.069587,-0.1111818,-0.2170061,3.084773
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.744585,1.19675,3.059693,-0.1932732,1.045305,3.071334,-0.1244609,-0.2171285,3.082663
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8283151,1.032596,3.030583,-0.2383019,1.035836,3.078236,-0.1647948,-0.2079959,3.07299
-0.8249941,0.9912166,3.032215,-0.2593002,1.031408,3.074726,-0.1802676,-0.2035631,3.077885
-0.8249941,0.9912166,3.032215,-0.2593002,1.031408,3.074726,-0.1802676,-0.2035631,3.077885
-0.8249941,0.9912166,3.032215,-0.2593002,1.031408,3.074726,-0.1802676,-0.2035631,3.077885
-0.8249941,0.9912166,3.032215,-0.2593002,1.031408,3.074726,-0.1802676,-0.2035631,3.077885
-0.8249941,0.9912166,3.032215,-0.2593002,1.031408,3.074726,-0.1802676,-0.2035631,3.077885
-0.8249941,0.9912166,3.032215,-0.2593002,1.031408,3.074726,-0.1802676,-0.2035631,3.077885
-0.8249941,0.9912166,3.032215,-0.2593002,1.031408,3.074726,-0.1802676,-0.2035631,3.077885
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.8189437,0.9594584,3.010339,-0.2630321,1.029795,3.073723,-0.183644,-0.205065,3.081148
-0.646025,0.6503562,2.948894,-0.2295048,0.9931763,3.067978,-0.1524217,-0.216768,3.084493
-0.646025,0.6503562,2.948894,-0.2295048,0.9931763,3.067978,-0.1524217,-0.216768,3.084493
-0.646025,0.6503562,2.948894,-0.2295048,0.9931763,3.067978,-0.1524217,-0.216768,3.084493
-0.646025,0.6503562,2.948894,-0.2295048,0.9931763,3.067978,-0.1524217,-0.216768,3.084493
-0.646025,0.6503562,2.948894,-0.2295048,0.9931763,3.067978,-0.1524217,-0.216768,3.084493
-0.646025,0.6503562,2.948894,-0.2295048,0.9931763,3.067978,-0.1524217,-0.216768,3.084493
-0.646025,0.6503562,2.948894,-0.2295048,0.9931763,3.067978,-0.1524217,-0.216768,3.084493
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.6816193,0.7477019,2.976894,-0.2265216,0.9910769,3.067583,-0.1400368,-0.2187518,3.089155
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2221172,0.9923981,3.066731,-0.1216082,-0.2282944,3.10717
-0.7735146,0.8882697,3.003398,-0.2190036,0.9974784,3.066575,-0.1204903,-0.2290167,3.10844
-0.7735146,0.8882697,3.003398,-0.2190036,0.9974784,3.066575,-0.1204903,-0.2290167,3.10844
-0.7735146,0.8882697,3.003398,-0.2190036,0.9974784,3.066575,-0.1204903,-0.2290167,3.10844
-0.7735146,0.8882697,3.003398,-0.2190036,0.9974784,3.066575,-0.1204903,-0.2290167,3.10844
-0.7735146,0.8882697,3.003398,-0.2190036,0.9974784,3.066575,-0.1204903,-0.2290167,3.10844
-0.7735146,0.8882697,3.003398,-0.2190036,0.9974784,3.066575,-0.1204903,-0.2290167,3.10844
-0.7735146,0.8882697,3.003398,-0.217897,1.000099,3.06644,-0.1231731,-0.2278481,3.105314
-0.7735146,0.8882697,3.003398,-0.217897,1.000099,3.06644,-0.1231731,-0.2278481,3.105314
-0.7472343,0.9207949,3.030158,-0.2172454,1.001805,3.066141,-0.1246899,-0.2270027,3.103284
-0.7472343,0.9207949,3.030158,-0.2172454,1.001805,3.066141,-0.1246899,-0.2270027,3.103284
-0.7528802,0.9249753,3.032923,-0.2166253,1.003521,3.065785,-0.1259166,-0.2262853,3.101556
-0.7528802,0.9249753,3.032923,-0.2166253,1.003521,3.065785,-0.1259166,-0.2262853,3.101556
-0.7528802,0.9249753,3.032923,-0.2166253,1.003521,3.065785,-0.1259166,-0.2262853,3.101556
-0.7528802,0.9249753,3.032923,-0.2166253,1.003521,3.065785,-0.1259166,-0.2262853,3.101556
-0.7528802,0.9249753,3.032923,-0.2166253,1.003521,3.065785,-0.1259166,-0.2262853,3.101556
-0.7528802,0.9249753,3.032923,-0.2166253,1.003521,3.065785,-0.1259166,-0.2262853,3.101556
-0.7528802,0.9249753,3.032923,-0.2166253,1.003521,3.065785,-0.1259166,-0.2262853,3.101556
-0.7587477,0.9404866,3.044613,-0.2150239,1.008096,3.064196,-0.1280631,-0.2250595,3.098694
-0.7587477,0.9404866,3.044613,-0.2150239,1.008096,3.064196,-0.1280631,-0.2250595,3.098694
-0.7587477,0.9404866,3.044613,-0.2150239,1.008096,3.064196,-0.1280631,-0.2250595,3.098694
-0.7587477,0.9404866,3.044613,-0.2150239,1.008096,3.064196,-0.1280631,-0.2250595,3.098694
-0.7587477,0.9404866,3.044613,-0.2150239,1.008096,3.064196,-0.1280631,-0.2250595,3.098694
-0.7587477,0.9404866,3.044613,-0.2150239,1.008096,3.064196,-0.1280631,-0.2250595,3.098694
-0.7587477,0.9404866,3.044613,-0.2150239,1.008096,3.064196,-0.1280631,-0.2250595,3.098694
-0.7587477,0.9404866,3.044613,-0.2150239,1.008096,3.064196,-0.1280631,-0.2250595,3.098694
-0.7769529,0.9634622,3.045918,-0.2141944,1.011053,3.062666,-0.1289345,-0.2246135,3.097722
-0.7769529,0.9634622,3.045918,-0.2141944,1.011053,3.062666,-0.1289345,-0.2246135,3.097722
-0.7769529,0.9634622,3.045918,-0.2141944,1.011053,3.062666,-0.1289345,-0.2246135,3.097722
-0.7769529,0.9634622,3.045918,-0.2141944,1.011053,3.062666,-0.1289345,-0.2246135,3.097722
-0.7769529,0.9634622,3.045918,-0.2141944,1.011053,3.062666,-0.1289345,-0.2246135,3.097722
-0.7769529,0.9634622,3.045918,-0.2141944,1.011053,3.062666,-0.1289345,-0.2246135,3.097722
-0.7769529,0.9634622,3.045918,-0.2141944,1.011053,3.062666,-0.1289345,-0.2246135,3.097722
-0.7769529,0.9634622,3.045918,-0.2141944,1.011053,3.062666,-0.1289345,-0.2246135,3.097722
-0.7849149,0.9845974,3.05537,-0.2138707,1.012879,3.061203,-0.1294179,-0.2244056,3.097269
-0.7849149,0.9845974,3.05537,-0.2138707,1.012879,3.061203,-0.1294179,-0.2244056,3.097269
-0.7849149,0.9845974,3.05537,-0.2138707,1.012879,3.061203,-0.1294179,-0.2244056,3.097269
-0.7849149,0.9845974,3.05537,-0.2138707,1.012879,3.061203,-0.1294179,-0.2244056,3.097269
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7888619,0.9931655,3.053915,-0.2137643,1.013644,3.060424,-0.1296405,-0.2243009,3.097014
-0.7821298,0.9889262,3.04892,-0.2137291,1.014803,3.058696,-0.1299071,-0.2241819,3.096687
-0.7821298,0.9889262,3.04892,-0.2137291,1.014803,3.058696,-0.1299071,-0.2241819,3.096687
