89.5
90.6
92.75
90.95
89.95
92.44
90.69
91.17
92.9
90.25
90.54
90.27
87.69
90.69
90.69
90.42
91.42
95.64
91.19
91.29
89.56
92
89.8
92.34
87.71
93.5
92.92
90.92
90.57
92.34
89.16
91.85
90.74
90.93
94.53
91.23
92.94
90.2
89.57
90.99
91.12
92.94
92.67
86.28
87.03
96.51
96.22
90.75
94.77
90.24
94.1
87.89
91.36
93.95
92.16
92.71
94.85
90.01
93.15
86.78
89.97
82.08
89.16
85.22
86.7
95.01
95.25
99.25
103.47
91.18
94.01
94.25
89.41
88.59
96.62
95.71
91.98
91.66
89.45
89.59
89.45
88.93
88.64
86.5
91.24
89.79
89.43
90.38
91.31
88.64
86.4
92.44
89.51
89.85
88.64
88.29
88.19
88.79
88.94
86.61
86.56
86.34
92.53
91.2
89.98
88.42
90.08
90.87
89.03
89.66
89.61
91.18
89.84
90.11
93.89
89.83
90.21
89.68
87.63
88.6
88.82
89.97
87.4
88.96
88.05
93.15
94.63
88.96
93.87
87.69
88.73
92.11
85.63
91.76
88.51
89.65
87.68
86.04
88.49
87.93
90.72
88.25
88.61
91.39
84.16
89.37
95.73
94.34
98.18
91.52
94.19
91.72
85.51
89.64
94.8
91.84
94.97
86.24
89.35
87.47
89.99
90.58
91.42
93.23
86.66
90.99
91.23
89.97
91.81
90.96
89.22
91.23
89.53
93.11
89.71
88.93
91.28
90.5
92.49
93.04
94.94
91.71
88.04
83.83
88.12
91.13
89.03
92.8
90.11
90.77
92.82
90.32
90.38
89.21
92.6
91.84
91
91.23
91.48
90.16
88.86
89.59
89.59
95.6
87.51
88.85
96.44
91.6
95.5
89.77
87.6
89.4
89.57
93.78
87.45
87.53
90.49
87.98
90.3
101.03
99.74
86.04
88.7
88.65
85.18
89.42
89.12
88.02
101.3
94.33
93.69
95.69
88.59
90.5
100.15
94.17
92.18
91.02
89.46
88.82
89.28
86.98
86.15
89.18
89.6
89.14
91.37
89.71
89.63
90.12
89.12
89.66
89.06
88.56
85.9
86.47
86.76
86.35
85.35
87.19
88.49
91.85
90.31
93.43
85.06
89.72
89.17
88.53
92.2
91.96
89.94
89.84
89.81
89.46
89.71
88.76
90.41
89.62
90.89
89.85
87.27
84.82
85.21
84.5
89.75
88.29
94.31
91.06
91.27
89.49
87.69
86.93
87.2
86.02
85.22
83.23
86.29
84.68
84.66
87.41
80.25
85.83
85.98
90.69
92.59
86.06
86
92.8
91.41
93.29
98.21
89.42
92.78
90.98
92.09
90.06
91.66
87.92
90.18
90.39
